Categoria;Titular;Fuente
Nacional;Cuéllar anuncia procesos y se estrella contra la dirección del MAS y el entorno de Morales;https://www.la-razon.com/nacional/2022/03/18/cuellar-anuncia-procesos-y-se-estrella-contra-la-direccion-del-mas-y-el-entorno-de-morales/
Nacional;El diputado expulsado Rolando Cuéllar desafía al MAS y descarta renunciar a su curul;https://www.la-razon.com/nacional/2022/03/18/el-diputado-expulsado-rolando-cuellar-desafia-al-mas-y-descarta-renunciar-a-su-curul/
Nacional;Demócratas llama ‘mitómano’ a Luis Fernando Camacho y el MAS le exige disculparse;https://www.la-razon.com/nacional/2022/03/20/democratas-llama-mitomano-a-camacho-y-el-mas-le-exige-disculparse/
Nacional;Choquehuanca presenta a tildado de dañar la estatua de Colón como ‘wawa’ y pide cuidarlo;https://www.la-razon.com/nacional/2022/03/20/choquehuanca-presenta-a-tildado-de-danar-la-estatua-de-colon-como-wawa-y-pide-cuidarlo/
Nacional;Si la oposición califica al TCP de ‘masista’, también lo es la Corte Penal, replica Evo Morales;https://www.la-razon.com/nacional/2022/03/20/si-la-oposicion-califica-al-tcp-de-masista-tambien-lo-es-la-corte-penal-replica-evo-morales/
Nacional;Morales y Loza insisten que en el MAS hay traición y no división, pero instan a la unidad;https://www.la-razon.com/nacional/2022/03/20/morales-y-loza-insisten-que-en-el-mas-hay-traicion-y-no-division-pero-instan-a-la-unidad/
Nacional;"El Gobernador dice que no quitó competencia a su ‘Vice’; culpa al MAS y Demócratas";https://www.la-razon.com/nacional/2022/03/19/el-gobernador-dice-que-no-quito-competencia-a-su-vice-culpa-al-mas-y-democratas/
Nacional;En Gobernación cruceña admiten publicación de decreto, develan ‘distanciamiento’ entre Camacho y Aguilera;https://www.la-razon.com/nacional/2022/03/17/en-gobernacion-crucena-admiten-publicacion-de-decreto-develan-distanciamiento-entre-camacho-y-aguilera/
Nacional;El TCP declara inconstitucional y retira del Código Penal el delito de sedición;https://www.la-razon.com/nacional/2022/03/17/el-tcp-declara-inconstitucional-y-retira-del-codigo-penal-el-delito-de-sedicion/
Nacional;El TCP sobre fallo favorable a Morales: No estuvo ‘voluntariamente’ fuera de Bolivia;https://www.la-razon.com/nacional/2022/03/17/el-fallo-del-tcp-establece-que-morales-no-estuvo-voluntariamente-fuera-de-bolivia/
Nacional;TCP dicta indemnización para Morales por su inhabilitación como candidato a senador;https://www.la-razon.com/nacional/2022/03/17/el-tcp-dicta-indemnizacion-para-morales-por-su-inhabilitacion-como-candidato-a-senador/
Nacional;El bloque oriente del MAS condena la expulsión de Cuéllar y exige congreso nacional;https://www.la-razon.com/nacional/2022/03/17/el-bloque-oriente-del-mas-condena-la-expulsion-de-cuellar-y-exige-congreso-nacional/
Nacional;Tras conminatoria, Del Castillo dice que en ningún momento habló del Trópico;https://www.la-razon.com/nacional/2022/03/17/tras-conminatoria-del-castillo-dice-que-en-ningun-momento-hablo-del-tropico/
Nacional;Cocaleros dan 24 horas al Ministro de Gobierno para probar ‘sus temerarias acusaciones’;https://www.la-razon.com/nacional/2022/03/17/cocaleros-dan-24-horas-a-del-castillo-para-probar-sus-temerarias-acusaciones/
Nacional;Tras su expulsión, Cuellar dice que ‘vieja rosca no es el Gobierno’, en el MAS lo llaman ‘sarna’;https://www.la-razon.com/nacional/2022/03/16/tras-su-expulsion-cuellar-dice-que-vieja-rosca-no-es-el-gobierno-en-el-mas-lo-llaman-sarna/
Nacional;Crisis económica y judicial, las mayores preocupaciones en Bolivia;https://www.la-razon.com/nacional/2022/03/16/crisis-economica-y-judicial-las-mayores-preocupaciones-en-bolivia/
Nacional;Del Castillo asegura que se ‘están llenando los bolsillos’ diputados y dirigentes con la coca, en el MAS hay malestar;https://www.la-razon.com/nacional/2022/03/16/del-castillo-asegura-que-se-estan-llenando-los-bolsillos-diputados-y-dirigentes-con-la-coca-en-el-mas-hay-malestar/
Nacional;Camacho es acusado por incumplimiento del Estatuto y manipulación informática;https://www.la-razon.com/nacional/2022/03/18/camacho-es-acusado-por-incumplimiento-del-estatuto-y-manipulacion-informatica/
Nacional;Romero dice que en el MAS hay pugnas por espacios de poder y no un conflicto político-ideológico;https://www.la-razon.com/nacional/2022/03/18/romero-dice-que-en-el-mas-hay-pugnas-por-espacios-de-poder-y-no-un-conflicto-politico-ideologico/
Nacional;Cuéllar anuncia procesos y se estrella contra la dirección del MAS y el entorno de Morales;https://www.la-razon.com/nacional/2022/03/18/cuellar-anuncia-procesos-y-se-estrella-contra-la-direccion-del-mas-y-el-entorno-de-morales/
Nacional;El diputado expulsado Rolando Cuéllar desafía al MAS y descarta renunciar a su curul;https://www.la-razon.com/nacional/2022/03/18/el-diputado-expulsado-rolando-cuellar-desafia-al-mas-y-descarta-renunciar-a-su-curul/
Nacional;El Gobierno califica como un ‘acto de grandeza’ la decisión de Morales y da por cerrado el debate;https://www.la-razon.com/nacional/2022/03/18/el-gobierno-califica-como-un-acto-de-grandeza-la-decision-de-morales-y-da-por-cerrado-el-debate/
Nacional;Demócratas llama ‘mitómano’ a Luis Fernando Camacho y el MAS le exige disculparse;https://www.la-razon.com/nacional/2022/03/20/democratas-llama-mitomano-a-camacho-y-el-mas-le-exige-disculparse/
Nacional;Choquehuanca presenta a tildado de dañar la estatua de Colón como ‘wawa’ y pide cuidarlo;https://www.la-razon.com/nacional/2022/03/20/choquehuanca-presenta-a-tildado-de-danar-la-estatua-de-colon-como-wawa-y-pide-cuidarlo/
Nacional;Si la oposición califica al TCP de ‘masista’, también lo es la Corte Penal, replica Evo Morales;https://www.la-razon.com/nacional/2022/03/20/si-la-oposicion-califica-al-tcp-de-masista-tambien-lo-es-la-corte-penal-replica-evo-morales/
Nacional;Morales y Loza insisten que en el MAS hay traición y no división, pero instan a la unidad;https://www.la-razon.com/nacional/2022/03/20/morales-y-loza-insisten-que-en-el-mas-hay-traicion-y-no-division-pero-instan-a-la-unidad/
Nacional;"El Gobernador dice que no quitó competencia a su ‘Vice’; culpa al MAS y Demócratas";https://www.la-razon.com/nacional/2022/03/19/el-gobernador-dice-que-no-quito-competencia-a-su-vice-culpa-al-mas-y-democratas/
Nacional;El Vicepresidente está ‘contra los k’aras’ e insta a no dejarse guiar por las redes sociales;https://www.la-razon.com/nacional/2022/03/19/el-vicepresidente-esta-contra-los-karas-e-insta-a-no-dejarse-guiar-por-las-redes-sociales/
Nacional;"Choquehuanca: Hoy muchos estamos con barbijos; nos han metido miedo";https://www.la-razon.com/nacional/2022/03/19/choquehuanca-hoy-muchos-estamos-con-barbijos-nos-han-metido-miedo/
Nacional;Mujeres Interculturales expulsan a su dirigente Ponce por ‘difamar’ a Morales;https://www.la-razon.com/nacional/2022/03/19/mujeres-interculturales-expulsan-a-su-dirigente-ponce-por-difamar-a-morales/
Nacional;Morales tras fallo del TCP: No actuamos por rencor, pero sentaremos un precedente;https://www.la-razon.com/nacional/2022/03/19/morales-tras-fallo-del-tcp-no-actuamos-por-rencor-pero-sentaremos-un-precedente/
Nacional;Dos helicópteros incautados en operativos que dejan $us 3 MM de daño al narcotráfico;https://www.la-razon.com/nacional/2022/03/18/dos-helicopteros-incautados-en-operativos-que-dejan-us-3-mm-de-dano-al-narcotrafico/
Nacional;Cocaleros dan 24 horas al Ministro de Gobierno para probar ‘sus temerarias acusaciones’;https://www.la-razon.com/nacional/2022/03/17/cocaleros-dan-24-horas-a-del-castillo-para-probar-sus-temerarias-acusaciones/
Nacional;Tras su expulsión, Cuellar dice que ‘vieja rosca no es el Gobierno’, en el MAS lo llaman ‘sarna’;https://www.la-razon.com/nacional/2022/03/16/tras-su-expulsion-cuellar-dice-que-vieja-rosca-no-es-el-gobierno-en-el-mas-lo-llaman-sarna/
Nacional;Crisis económica y judicial, las mayores preocupaciones en Bolivia;https://www.la-razon.com/nacional/2022/03/16/crisis-economica-y-judicial-las-mayores-preocupaciones-en-bolivia/
Nacional;Del Castillo asegura que se ‘están llenando los bolsillos’ diputados y dirigentes con la coca, en el MAS hay malestar;https://www.la-razon.com/nacional/2022/03/16/del-castillo-asegura-que-se-estan-llenando-los-bolsillos-diputados-y-dirigentes-con-la-coca-en-el-mas-hay-malestar/
Nacional;El viernes empieza plazo de 15 días para recibir postulación a Defensor del Pueblo;https://www.la-razon.com/nacional/2022/03/16/el-viernes-empieza-plazo-de-15-dias-para-recibir-postulacion-a-defensor-del-pueblo/
Nacional;El Gobierno califica como un ‘acto de grandeza’ la decisión de Morales y da por cerrado el debate;https://www.la-razon.com/nacional/2022/03/18/el-gobierno-califica-como-un-acto-de-grandeza-la-decision-de-morales-y-da-por-cerrado-el-debate/
Nacional;Ministro de Justicia dice que el fallo del TCP ‘no afectará en nada’ el proceso de Áñez;https://www.la-razon.com/nacional/2022/03/18/ministro-de-justicia-dice-que-el-fallo-del-tcp-no-afectara-en-nada-el-proceso-de-anez/
Nacional;García niega división al interior del MAS y acusa a Cuéllar de ser un ‘infiltrado’;https://www.la-razon.com/nacional/2022/03/18/garcia-niega-division-al-interior-del-mas-y-acusa-al-diputado-cuellar-de-ser-un-infiltrado/
Nacional;Fernando Camacho quiebra con el Vicegobernador, el Estatuto y la Gaceta;https://www.la-razon.com/nacional/2022/03/18/luis-fernando-camacho-quiebra-con-el-vicegobernador-el-estatuto-y-la-gaceta/
Nacional;Morales descarta cobrar indemnización por su inhabilitación y va tras los responsables;https://www.la-razon.com/nacional/2022/03/17/morales-descarta-cobrar-indemnizacion-por-su-inhabilitacion-y-va-tras-los-responsables/
Nacional;El MAS acusa de ‘transfugio político’ a Cuéllar para justificar su expulsión ‘con ignominia’;https://www.la-razon.com/nacional/2022/03/16/el-mas-acusa-de-transfugio-politico-a-cuellar-para-justificar-su-expulsion-con-ignominia/
Nacional;Cae en El Alto un juez que iba a beneficiar con detención domiciliaria a un feminicida;https://www.la-razon.com/nacional/2022/03/16/cae-en-el-alto-un-juez-que-iba-a-beneficiar-con-detencion-domiciliaria-a-un-feminicida/
Nacional;Las organizaciones sociales serán veedoras del proceso de selección del Defensor del Pueblo;https://www.la-razon.com/nacional/2022/03/16/las-organizaciones-sociales-seran-veedoras-del-proceso-de-seleccion-del-defensor/
Nacional;El MAS anuncia expulsión y pérdida de curul del diputado cruceño Rolando Cuellar;https://www.la-razon.com/nacional/2022/03/15/el-mas-anuncia-expulsion-y-perdida-de-curul-del-diputado-cruceno-rolando-cuellar/
Nacional;Aprehenden a fiscal por denuncia de extorsión a una litigante;https://www.la-razon.com/nacional/2022/03/15/aprehenden-a-fiscal-por-denuncia-de-extorsion-a-una-litigante/
Nacional;Víctimas de 2019 rechazan ‘observatorios’ para informe del GIEI y ven intentos de ‘suplantación’;https://www.la-razon.com/nacional/2022/03/11/victimas-de-2019-rechazan-observatorios-para-informe-del-giei-y-ven-intentos-de-suplantacion/
Nacional;Arce y Castillo acuerdan conversaciones mensuales para impulsar cumplimiento de acuerdos;https://www.la-razon.com/nacional/2022/03/11/arce-y-castillo-acuerdan-conversaciones-mensuales-para-impulsar-cumplimiento-de-acuerdos/
Nacional;Morales destaca que gobierno de Boric ‘trae la esperanza de una revolución democrática y social’;https://www.la-razon.com/nacional/2022/03/11/morales-destaca-que-gobierno-de-boric-trae-la-esperanza-de-una-revolucion-democratica-y-social/
Nacional;Áñez felicita a Boric y aboga por caminos de diálogo e integración Bolivia-Chile;https://www.la-razon.com/nacional/2022/03/11/anez-felicita-a-boric-y-aboga-por-caminos-de-dialogo-e-integracion-bolivia-chile/
Nacional;Arce y Boric acuerdan trabajar en agenda común con temas como mar y aguas internacionales;https://www.la-razon.com/nacional/2022/03/11/arce-y-boric-acuerdan-trabajar-en-agenda-comun-con-temas-como-mar-y-aguas-internacionales/
Nacional;El MAS, Creemos y CC acuerdan aprobar reglamento para elegir al Defensor del Pueblo;https://www.la-razon.com/nacional/2022/03/14/el-mas-creemos-y-cc-acuerdan-aprobar-reglamento-para-elegir-al-defensor-del-pueblo/
Nacional;Boric plantea a Arce retomar relaciones diplomáticas y defiende soberanía de su país;https://www.la-razon.com/nacional/2022/03/14/boric-plantea-a-arce-retomar-relaciones-diplomaticas-y-defiende-la-soberania-de-su-pais/
Nacional;UE en Bolivia: El conflicto ruso-ucraniano en lo básico es el de un agresor y una víctima;https://www.la-razon.com/nacional/2022/03/14/ue-en-bolivia-el-conflicto-ruso-ucraniano-en-lo-basico-es-el-de-un-agresor-y-una-victima/
Nacional;"Boliviano que huyó de Ucrania: Una bomba cayó al lado de mi casa; escapamos sin nada";https://www.la-razon.com/nacional/2022/03/14/boliviano-que-huyo-de-ucrania-una-bomba-cayo-al-lado-de-mi-casa-escapamos-sin-nada/
Nacional;La Fiscalía presenta acusación formal contra Arias por un ‘nombramiento ilegal’;https://www.la-razon.com/nacional/2022/03/14/la-fiscalia-presenta-acusacion-formal-contra-arias-por-un-nombramiento-ilegal/
Nacional;Boric plantea a Arce retomar relaciones diplomáticas y defiende soberanía de su país;https://www.la-razon.com/nacional/2022/03/14/boric-plantea-a-arce-retomar-relaciones-diplomaticas-y-defiende-la-soberania-de-su-pais/
Nacional;UE en Bolivia: El conflicto ruso-ucraniano en lo básico es el de un agresor y una víctima;https://www.la-razon.com/nacional/2022/03/14/ue-en-bolivia-el-conflicto-ruso-ucraniano-en-lo-basico-es-el-de-un-agresor-y-una-victima/
Nacional;"Boliviano que huyó de Ucrania: Una bomba cayó al lado de mi casa; escapamos sin nada";https://www.la-razon.com/nacional/2022/03/14/boliviano-que-huyo-de-ucrania-una-bomba-cayo-al-lado-de-mi-casa-escapamos-sin-nada/
Nacional;La Fiscalía presenta acusación formal contra Arias por un ‘nombramiento ilegal’;https://www.la-razon.com/nacional/2022/03/14/la-fiscalia-presenta-acusacion-formal-contra-arias-por-un-nombramiento-ilegal/
Nacional;Cinco bolivianos retornan de Ucrania y 12 deciden quedarse en otros países de Europa;https://www.la-razon.com/nacional/2022/03/14/cinco-bolivianos-retornan-de-ucrania-y-12-deciden-quedarse-en-otros-paises-de-europa/
Nacional;Jhiery Fernández y su abogado están ‘cansados’ por la ‘odisea’ del interminable proceso;https://www.la-razon.com/nacional/2022/03/15/jhiery-fernandez-y-su-abogado-estan-cansados-por-la-odisea-del-interminable-proceso-judicial/
Nacional;La Asamblea aprueba por unanimidad el reglamento para la elección del Defensor;https://www.la-razon.com/nacional/2022/03/15/asamblea-aprueba-por-unanimidad-el-reglamento-para-la-seleccion-del-defensor-del-pueblo/
Nacional;Mayta: Bolivia espera un ‘relacionamiento más fluido’ con Chile por ‘afinidad ideológica’;https://www.la-razon.com/nacional/2022/03/15/canciller-espera-un-relacionamiento-mas-fluido-con-chile-por-afinidad-ideologica/
Nacional;Un joven es sentenciado a 3 años de cárcel por incendiar oficinas del SIN de Tarija en 2019;https://www.la-razon.com/nacional/2022/03/15/un-joven-es-sentenciado-a-3-anos-de-carcel-por-incendiar-oficinas-del-sin-de-tarija-en-2019/
Nacional;Tras prueba negativa de ADN, Albarracín califica de ‘política y extorsionadora’ la denuncia;https://www.la-razon.com/nacional/2022/03/15/tras-prueba-negativa-de-adn-albarracin-califica-de-politica-y-extorsionadora-la-denuncia/
Nacional;Arce Zaconeta dice que Bolivia no depende del informe de EEUU sobre la crisis de 2019;https://www.la-razon.com/nacional/2022/03/15/arce-zaconeta-dice-que-bolivia-no-depende-del-informe-de-eeuu-sobre-la-crisis-de-2019/
Nacional;El MAS, Creemos y CC acuerdan aprobar reglamento para elegir al Defensor del Pueblo;https://www.la-razon.com/nacional/2022/03/14/el-mas-creemos-y-cc-acuerdan-aprobar-reglamento-para-elegir-al-defensor-del-pueblo/
Nacional;Boric plantea a Arce retomar relaciones diplomáticas y defiende soberanía de su país;https://www.la-razon.com/nacional/2022/03/14/boric-plantea-a-arce-retomar-relaciones-diplomaticas-y-defiende-la-soberania-de-su-pais/
Nacional;UE en Bolivia: El conflicto ruso-ucraniano en lo básico es el de un agresor y una víctima;https://www.la-razon.com/nacional/2022/03/14/ue-en-bolivia-el-conflicto-ruso-ucraniano-en-lo-basico-es-el-de-un-agresor-y-una-victima/
Nacional;"Boliviano que huyó de Ucrania: Una bomba cayó al lado de mi casa; escapamos sin nada";https://www.la-razon.com/nacional/2022/03/14/boliviano-que-huyo-de-ucrania-una-bomba-cayo-al-lado-de-mi-casa-escapamos-sin-nada/
Nacional;La Fiscalía presenta acusación formal contra Arias por un ‘nombramiento ilegal’;https://www.la-razon.com/nacional/2022/03/14/la-fiscalia-presenta-acusacion-formal-contra-arias-por-un-nombramiento-ilegal/
Nacional;Cinco bolivianos retornan de Ucrania y 12 deciden quedarse en otros países de Europa;https://www.la-razon.com/nacional/2022/03/14/cinco-bolivianos-retornan-de-ucrania-y-12-deciden-quedarse-en-otros-paises-de-europa/
Nacional;Bolivia acoge a pareja de Ucrania tras polémica con Migración;https://www.la-razon.com/nacional/2022/03/14/bolivia-acoge-a-pareja-de-ucrania-tras-polemica-con-migracion/
Nacional;En Chile catalogan a García como el ‘gurú intelectual’ de Boric;https://www.la-razon.com/nacional/2022/03/14/en-chile-catalogan-a-garcia-como-el-guru-intelectual-de-boric/
Nacional;Áñez cumple un año en la cárcel, pide perdón por los errores cometidos en su gobierno;https://www.la-razon.com/nacional/2022/03/13/anez-cumple-un-ano-en-la-carcel-y-pide-perdon-por-los-errores-cometidos-en-su-gobierno/
Nacional;Canciller: Arce le recordó a Boric que es ‘irrenunciable la reivindicación marítima’;https://www.la-razon.com/nacional/2022/03/13/canciller-arce-le-recordo-a-boric-en-la-reunion-que-es-irrenunciable-la-reivindicacion-maritima/
Nacional;Migración desvincula a cuatro funcionarios y consigue retorno de pareja de ucranianos expulsada;https://www.la-razon.com/nacional/2022/03/12/migracion-desvincula-a-cuatro-funcionarios-y-consigue-retorno-de-dos-ucranianos-expulsados/
Nacional;Arce confía que la relación Bolivia-Chile ‘dé un giro importante hacia la integración’ bilateral;https://www.la-razon.com/nacional/2022/03/12/arce-confia-que-la-relacion-bolivia-chile-de-un-giro-importante-hacia-la-integracion-bilateral/
Nacional;A 10 años del asesinato de la exconcejal Quispe, ACOBOL denuncia impunidad y retardación de justicia;https://www.la-razon.com/nacional/2022/03/12/a-10-anos-del-asesinato-de-la-exconcejal-quispe-acobol-denuncia-impunidad-y-retardacion-de-justicia/
Nacional;Diputado Ribera renuncia a Creemos denunciando ‘desaires y mentiras’ en el partido de Camacho;https://www.la-razon.com/nacional/2022/03/11/diputado-ribera-renuncia-a-creemos-denunciando-desaires-y-mentiras-en-el-partido-de-camacho/
Nacional;Víctimas de 2019 rechazan ‘observatorios’ para informe del GIEI y ven intentos de ‘suplantación’;https://www.la-razon.com/nacional/2022/03/11/victimas-de-2019-rechazan-observatorios-para-informe-del-giei-y-ven-intentos-de-suplantacion/
Nacional;Arce y Castillo acuerdan conversaciones mensuales para impulsar cumplimiento de acuerdos;https://www.la-razon.com/nacional/2022/03/11/arce-y-castillo-acuerdan-conversaciones-mensuales-para-impulsar-cumplimiento-de-acuerdos/
Nacional;Morales destaca que gobierno de Boric ‘trae la esperanza de una revolución democrática y social’;https://www.la-razon.com/nacional/2022/03/11/morales-destaca-que-gobierno-de-boric-trae-la-esperanza-de-una-revolucion-democratica-y-social/
Nacional;Áñez felicita a Boric y aboga por caminos de diálogo e integración Bolivia-Chile;https://www.la-razon.com/nacional/2022/03/11/anez-felicita-a-boric-y-aboga-por-caminos-de-dialogo-e-integracion-bolivia-chile/
Nacional;Arce y Boric acuerdan trabajar en agenda común con temas como mar y aguas internacionales;https://www.la-razon.com/nacional/2022/03/11/arce-y-boric-acuerdan-trabajar-en-agenda-comun-con-temas-como-mar-y-aguas-internacionales/
Nacional;Arce y Boric se reúnen y coinciden en la ‘necesidad de avanzar en una relación constructiva’;https://www.la-razon.com/nacional/2022/03/11/arce-y-boric-se-reunen-y-coinciden-en-la-necesidad-de-avanzar-en-una-relacion-constructiva/
Nacional;Arce: El Congreso de EEUU aprobó indagar elecciones y violación de DDHH en Bolivia, y el rol de Almagro en 2019;https://www.la-razon.com/nacional/2022/03/11/arce-informa-que-congreso-de-eeuu-aprobo-ley-para-indagar-elecciones-y-violacion-de-ddhh-en-bolivia-y-el-rol-de-almagro/
Nacional;El presidente Arce abraza a Boric y prevé que se crearán ‘más puentes de integración’;https://www.la-razon.com/nacional/2022/03/11/arce-abraza-a-boric-y-considera-que-se-crearan-mas-puentes-de-integracion-entre-bolivia-y-chile/
Nacional;Arce y Castillo se reúnen en Chile para fortalecer los lazos de cooperación de Bolivia y Perú;https://www.la-razon.com/nacional/2022/03/11/arce-y-castillo-se-reunen-en-chile-para-fortalecer-lazos-de-cooperacion/
Nacional;Choquehuanca se reúne con el MAS y la oposición para allanar selección del Defensor del Pueblo;https://www.la-razon.com/nacional/2022/03/10/choquehuanca-se-reune-con-el-mas-y-la-oposicion-para-allanar-seleccion-del-defensor-del-pueblo/
Nacional;Arce ve que asunción de Boric significará justicia social para Chile y más integración en la región;https://www.la-razon.com/nacional/2022/03/10/arce-ve-que-asuncion-de-boric-significara-justicia-social-para-chile-y-mas-integracion-en-la-region/
Nacional;A nombre de los cocaleros, Morales pide al Gobierno más presupuesto para la lucha antidroga;https://www.la-razon.com/nacional/2022/03/10/a-nombre-de-los-cocaleros-morales-pide-al-gobierno-mas-presupuesto-para-la-lucha-antidroga/
Nacional;Periodistas se declaran en emergencia por censura a la libertad de expresión en conflicto Rusia – Ucrania;https://www.la-razon.com/nacional/2022/03/10/periodistas-se-declaran-en-emergencia-por-censura-a-la-libertad-de-expresion-en-conflicto-rusia-ucrania/
Nacional;Envían a la cárcel al exjefe de la Casa Militar por retiro de la Medalla Presidencial en 2019;https://www.la-razon.com/nacional/2022/03/10/envian-a-la-carcel-al-exjefe-de-la-casa-militar-por-retiro-de-la-medalla-presidencial-en-2019/
Nacional;Arce viaja a Chile y confirman reunión con Boric;https://www.la-razon.com/nacional/2022/03/10/arce-viaja-a-chile-y-confirman-reunion-con-boric/
Nacional;Magistratura aparta a 11 jueces de sus cargos por liberar a sentenciados;https://www.la-razon.com/nacional/2022/03/10/magistratura-aparta-a-11-jueces-de-sus-cargos-por-liberar-a-sentenciados/
Nacional;El Gobierno asume el desafío de erradicar 10.000 hectáreas de coca en 2022;https://www.la-razon.com/nacional/2022/03/10/el-gobierno-asume-el-desafio-de-erradicar-10-000-hectareas-de-coca-en-2022/
Nacional;Ecuador envió más de 8.400 municiones solicitados por el Gobierno de Áñez en 2019;https://www.la-razon.com/nacional/2022/03/10/ecuador-envio-mas-de-8-400-municiones-solicitados-por-el-gobierno-de-anez-en-2019/
Nacional;Fallece a los 80 años Mario Terán, quien mató al ‘Che’ en octubre de 1967;https://www.la-razon.com/nacional/2022/03/10/fallece-a-los-80-anos-mario-teran-quien-mato-al-che-en-octubre-de-1967/
Nacional;Embajador anticipa que autoridades nacionales y regionales de ‘alto peso’ irán a CIJ;https://www.la-razon.com/nacional/2022/03/10/embajador-anticipa-que-autoridades-nacionales-y-regionales-de-alto-peso-iran-a-la-cij/
Nacional;Bolivia prevé que la CIJ emitirá sentencia sobre el Silala hasta principios de 2023;https://www.la-razon.com/nacional/2022/03/10/bolivia-preve-que-la-cij-emitira-sentencia-sobre-el-silala-hasta-principios-de-2023/
Nacional;El Presidente hace un seguimiento ‘detallado y especial’ al caso Silala;https://www.la-razon.com/nacional/2022/03/10/el-presidente-hace-un-seguimiento-detallado-y-especial-al-caso-silala/
Nacional;Morales acusa a la derecha de ‘bloquear el consenso’ para la elección del Defensor del Pueblo;https://www.la-razon.com/nacional/2022/03/10/morales-acusa-a-la-derecha-de-bloquear-el-consenso-para-la-eleccion-del-defensor-del-pueblo/
Nacional;Cónsul confirma que Arce se reunirá con Boric, Fernández y Castillo en Chile;https://www.la-razon.com/nacional/2022/03/09/consul-confirma-que-arce-se-reunira-con-boric-fernandez-y-castillo-en-chile/
Nacional;Otro juez va a la cárcel por dejar en libertad a una sentenciada por asesinato;https://www.la-razon.com/nacional/2022/03/09/otro-juez-va-a-la-carcel-por-dejar-en-libertad-a-una-sentenciada-por-asesinato/
Nacional;Suspenden bochornosa sesión legislativa para convocatoria a elección del Defensor del Pueblo;https://www.la-razon.com/nacional/2022/03/09/suspenden-bochornosa-sesion-legislativa-para-convocatoria-a-eleccion-del-defensor-del-pueblo/
Nacional;La CIJ fija para abril alegatos orales en la demanda de Chile contra Bolivia por el Silala;https://www.la-razon.com/nacional/2022/03/09/la-cij-fija-para-abril-alegatos-orales-en-la-demanda-de-chile-contra-bolivia-por-el-silala/
Nacional;Terceros y Calderón son imputados por tráfico de armas desde Argentina en 2019;https://www.la-razon.com/nacional/2022/03/09/terceros-y-calderon-son-imputados-por-trafico-de-armas-desde-argentina-en-2019/
Nacional;Defensor del Pueblo: también en 2016 era requisito la ‘no participación en gobiernos de facto’;https://www.la-razon.com/nacional/2022/03/09/defensor-del-pueblo-tambien-en-2016-era-requisito-la-no-participacion-en-gobiernos-de-facto/
Nacional;Mesa: Aumento de violación de DDHH se debe también a la inacción de la Defensoría;https://www.la-razon.com/nacional/2022/03/09/mesa-aumento-de-violacion-de-ddhh-se-debe-tambien-a-la-inaccion-de-la-defensoria/
Nacional;Cae el exjefe de la Casa Militar por el retiro de la medalla presidencial en noviembre de 2019;https://www.la-razon.com/nacional/2022/03/09/cae-el-exjefe-de-la-casa-militar-por-el-retiro-de-la-medalla-presidencial-en-noviembre-de-2019/
Nacional;Loza oficializa denuncia contra Cabrera por la demanda que presentó ante la CPI;https://www.la-razon.com/nacional/2022/03/09/loza-oficializa-denuncia-contra-cabrera-por-la-demanda-que-presento-ante-la-cpi/
Nacional;Comisión propone agravar el delito de prevaricato hasta con 20 años de cárcel;https://www.la-razon.com/nacional/2022/03/09/comision-propone-agravar-el-delito-de-prevaricato-hasta-con-20-anos-de-carcel/
Nacional;Quino: Para convencer a la oposición, el Defensor del Pueblo debe tener credibilidad;https://www.la-razon.com/nacional/2022/03/09/quino-para-convencer-a-la-oposicion-el-defensor-del-pueblo-debe-tener-credibilidad/
Nacional;La comisión de revisión de casos de feminicidio y violación logra 10 recapturas;https://www.la-razon.com/nacional/2022/03/09/la-comision-de-revision-de-casos-de-feminicidio-y-violacion-logra-la-recaptura-de-10-sentenciados/
Nacional;Legislativo se reúne para lanzar convocatoria a elección del nuevo Defensor del Pueblo;https://www.la-razon.com/nacional/2022/03/09/legislativo-se-reune-para-lanzar-convocatoria-para-elegir-al-nuevo-defensor-del-defensor/
Nacional;Nadia Cruz asegura no estar interesada en postular a la Defensoría del Pueblo;https://www.la-razon.com/nacional/2022/03/08/nadia-cruz-asegura-no-estar-interesada-en-postular-a-la-defensoria-del-pueblo/
Nacional;Bolivia y Chile gestionan encuentro Arce-Boric;https://www.la-razon.com/nacional/2022/03/08/bolivia-y-chile-gestionan-encuentro-arce-boric/
Nacional;Del Castillo revela que menonita sentenciado por violación pagó $us 25.000 para lograr su libertad;https://www.la-razon.com/nacional/2022/03/08/del-castillo-revela-que-menonita-sentenciado-por-violacion-pago-us-25-000-para-lograr-su-libertad/
Nacional;Arce anuncia ‘FELCV Integral’ con refugios y otras cuatro medidas en favor de mujeres;https://www.la-razon.com/nacional/2022/03/08/arce-anuncia-felcv-integral-con-refugios-y-otras-4-acciones-en-favor-de-las-mujeres/
Nacional;Lima: El nuevo modelo de gestión judicial acabará con los ‘pequeños reyes’ en los juzgados;https://www.la-razon.com/nacional/2022/03/06/lima-el-nuevo-modelo-de-gestion-judicial-acabara-con-los-pequenos-reyes-en-los-juzgados/
Nacional;Lima plantea ‘acuerdo nacional’ en la Asamblea Legislativa para elegir al Defensor del Pueblo;https://www.la-razon.com/nacional/2022/03/06/lima-pide-acuerdo-nacional-en-la-asamblea-legislativa-para-elegir-al-defensor-del-pueblo/
